datetime,temp,feelslike,dew,humidity,precip,snow,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,source,city,temp_range,heat_index,severity_score,month,season,day_of_week,is_weekend,health_risk_score
2024-09-14,68.91315574616402,69.13794857861151,55.797161087708794,65.09557675938073,-0.0062026102223212,0.0,1010.5222132841054,1.6202738784872135,15.044559851335448,259.40473043419826,22.889368766526683,7.944284452128303,0.4028877434340112,Clear conditions throughout the day.,fcst,San Jose,21.300981228653743,74.70947676609676,3.2965903902103,9.0,Fall,Saturday,True,9.602649378870312
2024-09-20,88.7765457898499,90.38978017305882,64.13651713549815,46.97166735888795,0.0516139984258762,0.0,1011.4851794026304,1.0799073795076803,14.83983995312177,249.34104420030923,21.300224576906597,7.916182742928966,0.5898141673954184,Clear conditions throughout the day.,fcst,Dallas,16.718057681801103,89.97518877515786,3.661247740512849,9.0,Fall,Friday,False,10.696328987807536
2024-09-16,66.2414191036622,68.40644385576371,51.069507277262915,52.838828292292504,0.0125051208696877,0.0,1030.6185775075635,1.0330797066780448,15.199373413629392,238.15509155540263,19.380531273437807,7.802138085973327,0.4639945374396234,Clear conditions throughout the day.,fcst,New York City,10.662033024848643,77.5865820930677,3.038006582820689,9.0,Fall,Monday,False,9.294792707785277
2024-09-17,82.90843385868305,83.01674096798223,65.06926937210598,57.57429391041219,0.0024501952442643,0.0,1012.1326198193068,37.69558800889683,15.097427247421091,266.28324126919506,24.11136863020419,7.839976073323628,0.5043281134004962,Clearing in the afternoon.,fcst,San Antonio,18.96192953666229,86.23076417652035,3.7244380305049503,9.0,Fall,Tuesday,False,10.679729103402778
2024-09-18,82.47647722144043,83.00651713845106,65.57111027596378,62.03714223143465,-0.0116206369849255,0.0,1011.536189461696,17.852849245915454,15.461583957209005,266.9227181528486,23.73927797710636,8.263051253080418,0.5368332355150399,Clear conditions throughout the day.,fcst,San Antonio,22.21662784381638,86.03351618331423,3.6334204763974496,9.0,Fall,Wednesday,False,10.919718186363983
2024-09-18,66.3768541689901,65.72608995991878,54.05698146025081,67.4278874483089,0.0209569099423669,0.0,1012.6819778916056,15.616582037651586,15.166621957493886,239.62709898310283,21.188964646145894,9.126609646206871,0.5027695678240722,Clear conditions throughout the day.,fcst,San Diego,4.154108015198554,72.99413614166932,2.5995476844450405,9.0,Fall,Wednesday,False,9.38918305530645
2024-09-09,77.97805430433073,77.98795616569997,60.57255339110173,53.95468314183815,0.052898716908013,0.0,1015.621618615659,41.531439269711946,9.97643229692696,334.2031611928011,29.228038545335135,9.192996447827298,0.2221745178902704,Partly cloudy throughout the day.,fcst,Houston,15.985217222434333,80.27970183883451,3.6293921321631633,9.0,Fall,Monday,False,10.033195792354986
2024-09-13,74.08723049799474,73.46577532268182,59.64783485252335,60.385282153230904,0.0073010892469205,0.0,1022.6233663719884,24.86109463412554,14.720882498218504,253.91965970121865,22.24054583980405,5.872200044021377,0.3529616767458633,Partly cloudy throughout the day.,fcst,Philadelphia,21.35376808065123,75.97558983607588,2.1804557890224037,9.0,Fall,Friday,False,8.878018740962887
2024-09-11,67.46167161339119,67.34310525711014,58.06004564441975,73.83463129986765,0.012985943538798,0.0,1006.5776588826932,15.449166722837154,15.045096178642757,269.633102219707,23.75357742272784,9.268120825272426,0.2730044689148428,Clear conditions throughout the day.,fcst,Los Angeles,14.896935099510817,71.93264968575518,3.3670275241708025,9.0,Fall,Wednesday,False,9.879711681913117
2024-09-21,65.13958497614499,67.01171072991711,58.02679013563288,69.40207142277535,-0.0080168216986465,0.0,1013.5693439482114,21.64574029779414,14.787245219155476,259.7395729315301,22.34605487851574,8.990071973267861,0.6144099512866174,Partly cloudy throughout the day.,fcst,San Diego,3.120178075441822,73.70912370204213,2.53298341424024,9.0,Fall,Saturday,True,9.193803191738676
2024-09-07,77.08216204967324,79.18855686062099,66.00026507785213,66.35874108421524,0.0129833388269885,0.0,1012.3138937497685,40.04109877377727,9.84816512373536,192.17314106258735,15.887216833833408,8.88241187065472,0.1267210860382688,Clearing in the afternoon.,comb,Houston,17.981180799104873,79.34104942164744,5.15811158141505,9.0,Fall,Saturday,True,11.46698329100801
2024-09-07,99.85168441977252,96.1300021372092,52.84879526436102,22.37728983331801,-0.0006084866271908,0.0,1008.7608754874128,26.935872719758205,9.800323214788357,266.4335633860015,22.03322961384686,8.839298829480171,0.160664293899744,Partly cloudy throughout the day.,comb,Phoenix,14.436923984027809,96.68416213196674,4.3839687241147445,9.0,Fall,Saturday,True,10.58597666472105
2024-09-07,97.40923803719778,95.5659471863718,49.40867774755398,21.88483893334476,-0.0033943587259052,0.0,1008.611666213082,26.50292762430659,9.879872739030532,254.03535826506305,22.672003179689938,8.843724759441784,0.1535287923787906,Partly cloudy throughout the day.,comb,Phoenix,14.587441425796015,96.026892152475,4.392185827839651,9.0,Fall,Saturday,True,10.546954280531466
2024-09-18,64.22157022066376,64.68181341281168,50.566646345675906,59.23101828595055,0.0012683194472494,0.0,1011.7062220190268,16.76576046323306,15.20101810388241,236.5940176981808,21.01363660302817,7.888700018459342,0.5010311579758199,Becoming cloudy in the afternoon.,fcst,San Jose,19.259099608853496,78.24111046989464,2.578715798018519,9.0,Fall,Wednesday,False,9.248320685244664
2024-09-10,70.4904625898551,69.58242225119086,53.945348210804646,59.56283128357839,0.0182208730480248,0.0,1019.5321916586274,6.186165968774569,11.700036648447355,271.37581627260613,21.720587115857224,5.866752455091089,0.2678886129095533,Clear conditions throughout the day.,fcst,Philadelphia,22.374882480590088,75.63224129365092,2.283267382176835,9.0,Fall,Tuesday,False,8.974147268852272
2024-09-11,76.33074112348055,79.63730174348534,70.47986889980848,75.99698673836467,0.0478365772601863,0.0,1010.3997313320268,38.0404911240592,14.9122111979306,143.56180122668314,11.399404108096848,5.134799381960892,0.255882783238566,Partly cloudy throughout the day.,fcst,Dallas,14.870704572759392,80.34608517530737,2.7331781460694047,9.0,Fall,Wednesday,False,9.959746348109576
2024-09-14,68.0495296055199,67.62458387054657,55.70133823839853,64.17969572990962,-0.0019902000773064,0.0,1009.9511623468156,9.7157949642195,14.60428299029971,265.9605806907412,22.01510746222241,8.387747891294458,0.3793521549290003,Clear conditions throughout the day.,fcst,San Jose,21.07745231526017,76.05786425586892,3.2129178805898313,9.0,Fall,Saturday,True,9.482667664546227
2024-09-10,79.18222928108169,80.27251062547494,72.3247150551595,81.5958331090971,0.229306671083276,0.0,1012.0558983925682,85.12363912809553,11.747261543065656,211.82713183373812,18.52247294750528,5.963177136665196,0.2529868068691569,Partly cloudy throughout the day with a chance of rain.,fcst,Houston,6.362109359196962,80.62345705923143,2.9749234534735827,9.0,Fall,Tuesday,False,10.414168268332292
2024-09-10,70.02315607024951,69.75143890136752,54.82589617075614,59.52188945800384,0.0226992520370199,0.0,1019.675728567535,2.047438140000863,11.842240018707974,264.96552023469565,22.15469178984539,5.966058579756077,0.2465026488994909,Clear conditions throughout the day.,fcst,Philadelphia,21.62307943674253,75.41211393336623,2.33402606424897,9.0,Fall,Tuesday,False,9.019820151262314
2024-09-10,80.0482880364942,81.72121819089928,71.50163315866241,81.92739904794911,0.2463331795080496,0.0,1012.0915406941732,79.28143996689067,12.142889969954677,216.01165050887312,18.164536505954445,5.723055845718749,0.2270394615890116,Partly cloudy throughout the day with a chance of rain.,fcst,Houston,5.743698773973661,80.91828869070125,2.9742101962683183,9.0,Fall,Tuesday,False,10.472771023087224
2024-09-16,77.43874751951012,79.1560100773073,58.89419619866943,52.826681697447675,0.0025429493382232,0.0,1016.9038160641488,61.827747522828275,14.762205417529044,133.69564359195434,12.921222583474156,6.862073827684341,0.454024666722041,Partly cloudy throughout the day.,fcst,Chicago,17.353909134822427,80.66888376371783,2.967428588048346,9.0,Fall,Monday,False,9.485465003738929
2024-09-18,77.10268068987166,76.699614418773,48.66158201320481,36.341594941372115,0.0039574974899079,0.0,1017.2403485391634,8.799017643051737,14.6859112809722,207.0571170076496,17.928309050807396,6.75838275906006,0.5440990518564676,Clear conditions throughout the day.,fcst,Chicago,19.080032718691236,78.42708462924219,3.0768745171454284,9.0,Fall,Wednesday,False,8.903141675073304
2024-09-07,81.3233834414348,80.64256946905012,58.92077669270317,51.49864282389755,0.0036751402737102,0.0,1013.8262486176728,10.544723982153709,9.613169017868936,295.0914304287528,24.35471110720685,9.12125823276654,0.1707506031618691,Clear conditions throughout the day.,comb,San Antonio,17.7152496327687,82.56202017957476,4.731846486990977,9.0,Fall,Saturday,True,10.624194473542882
2024-09-16,70.49231402751033,69.1196677596207,44.44955995167818,40.427781054240825,0.0062869644436036,0.0,1011.592315617314,0.4570642919709523,15.030064221421728,266.75087129090343,23.274144288430556,9.288209478892313,0.4615192902525769,Clear conditions throughout the day.,fcst,Los Angeles,18.735888599755707,77.24061046675233,2.597978328192555,9.0,Fall,Monday,False,8.85686152119603
2024-09-08,79.44462633121697,82.12919018898228,64.94708539907917,61.89879265064019,-1.6413051336527836e-05,0.0,1009.1708657593566,29.729922305259805,9.993265338393115,244.7623421550082,22.216214338021377,7.8388524923681775,0.1835927610837726,Partly cloudy throughout the day.,fcst,San Diego,9.255317944801028,83.7355918382652,3.3496695278201867,9.0,Fall,Sunday,True,10.260751799090787
2024-09-18,81.50062011196408,86.75712968543633,71.39829158192727,74.88388029428957,0.1508795181139392,0.0,1013.5816014576732,20.01256027257406,14.70475171495634,239.4094658722286,20.617688083979893,6.969731193756009,0.5282717695065676,Clear conditions throughout the day with storms possible.,fcst,Houston,11.250216442082971,86.332872012544,3.034098775160296,9.0,Fall,Wednesday,False,10.93309466219551
2024-09-12,76.17887577677251,75.95401107645118,59.02978412946677,56.48648800458812,-0.0208826958497411,0.0,1015.682407295727,8.723879295364236,14.866099764530144,240.8950920512378,21.206801975105325,6.962961878443875,0.323917064513946,Clear conditions throughout the day.,fcst,Chicago,17.28536313256889,77.57359019090073,2.8223628689769846,9.0,Fall,Thursday,False,9.42415183694654
2024-09-16,84.56823647976675,85.75174048571688,64.60723146640713,52.740883580879725,0.1346126074279456,0.0,1013.0536390864388,46.18924291976136,15.223721372824713,267.87705951071075,23.36450190263031,8.101871400455583,0.4479629817509596,Becoming cloudy in the afternoon.,fcst,San Antonio,20.227444903689893,85.10286796867952,3.8395746567995426,9.0,Fall,Monday,False,10.76814725668508
2024-09-18,76.47972272223554,76.86425454894804,49.23054907530102,39.68244227777411,0.0206454681726892,0.0,1015.620841358077,6.743188212146009,14.955856280113917,211.41608186589673,18.461880448674364,7.015698328739696,0.5473360505469461,Clear conditions throughout the day.,fcst,Chicago,19.177757577875184,78.63164492399677,3.1644546232101214,9.0,Fall,Wednesday,False,8.985948888702563
2024-09-08,74.1894484957121,72.38917822408379,58.25353242024224,64.05335796702128,0.0078958175576341,0.0,1011.6198619754966,15.05817180868571,9.779248666721903,281.72806706988774,24.270401230740823,9.315195597587689,0.1841788869247597,Clear conditions throughout the day.,fcst,San Jose,27.731662377308403,76.60989340694125,3.112320895389893,9.0,Fall,Sunday,True,9.619857540806214
2024-09-15,74.54224012468917,74.67601988286722,56.577117954731904,54.65764791672987,0.005471999428403,0.0,1018.3530690808932,87.57969204228912,15.078614533273525,102.4120930843756,9.124360276133666,4.888324256155916,0.4340656433441965,Partly cloudy throughout the day.,fcst,Chicago,10.64809014304802,77.1035119381216,2.2814983592086095,9.0,Fall,Sunday,True,8.959846773705072
2024-09-18,90.62765427917024,85.80689108931294,38.32039441777276,15.334713624457857,-0.0019346524236506,0.0,1007.5103710776824,-3.2531165268450697,14.90839086437902,271.3985855094593,23.599088781560955,9.134094155515442,0.5221141187099051,Clear conditions throughout the day.,fcst,Phoenix,15.039822654575737,86.61368998180347,3.3475822666455395,9.0,Fall,Wednesday,False,9.157376927080607
2024-09-14,82.95738646653619,87.35723019341239,75.9848028399095,81.00170243000352,0.0777223464291853,0.0,1010.7056992618818,43.871692453729544,14.839237666998072,259.54708666651527,23.078691786983583,7.911271195286956,0.3921850742562618,Partly cloudy throughout the day with storms possible.,fcst,Houston,10.277958645757476,88.75487957543935,2.630560797660891,9.0,Fall,Saturday,True,11.078716961422778
2024-09-19,89.03912768264188,85.3945579024909,26.2618136710011,14.393863849369552,-0.0011353863935349,0.0,1007.3727962822712,8.569240823244428,15.063531289330978,272.06346775855644,22.042903326143048,8.761213541257417,0.5357382788415361,Clear conditions throughout the day.,fcst,Phoenix,15.2125666006115,85.44778061316697,3.074399832560495,9.0,Fall,Thursday,False,8.807795562977592
2024-09-10,71.82059066453897,73.69277913361887,52.3987116401318,48.27854816437829,0.0076783123968875,0.0,1018.8828799233949,7.218991597360072,11.814475037235589,253.52300418410545,22.189760925964485,7.212662486849362,0.2661862275471929,Clear conditions throughout the day.,fcst,Chicago,20.48801803487035,78.49700788635366,2.5965324931332474,9.0,Fall,Tuesday,False,9.034051431968646
2024-09-07,69.37136796565636,69.87263765481457,62.71698607048415,79.19082232799181,0.1102027022294711,0.0,1011.6527049283028,82.85158186299846,9.56673234633581,100.76571138301274,9.884820317211588,5.279267976890681,0.1622968008953134,Partly cloudy throughout the day with afternoon rain.,comb,Philadelphia,14.680506044298356,70.84033024806776,3.1121700046899403,9.0,Fall,Saturday,True,9.595471771087151
2024-09-10,67.19770027313375,66.7322856595005,58.181000536426794,69.31969135649419,0.0039493517178612,0.0,1012.2447371151892,15.759406194040196,12.256944808602558,268.7819862772474,23.536288823919083,9.061115865803677,0.2527630941503076,Clear conditions throughout the day.,fcst,San Jose,19.99548879527396,73.77869731960163,3.523337784216991,9.0,Fall,Tuesday,False,9.91655856546102
2024-09-18,63.71965728760221,63.17909505842699,44.80389573707053,51.390273834450966,-0.0026469404383054,0.0,1013.201547407436,0.4467642288376565,15.147192252875788,263.7285647368593,22.986009950072223,8.906071790469067,0.5352072201661919,Clear conditions throughout the day.,fcst,Los Angeles,17.99057851294461,79.23230706539917,2.355144999486956,9.0,Fall,Wednesday,False,9.153556205732349
2024-09-08,62.75870551543817,63.531056850638365,43.69975258445272,56.46560518949181,-0.0064285999960633,0.0,1020.6282704879832,13.57331007599954,10.340298163629082,258.0499400254523,22.43314504030508,7.83028440560454,0.1961067896389706,Clear conditions throughout the day.,fcst,Chicago,20.445288486188748,79.92252535338028,3.2263325206660833,9.0,Fall,Sunday,True,9.732137004254778
2024-09-21,65.88559645698807,66.3130800221945,46.93255049429834,60.29342268766126,0.0095593270010774,0.0,1013.5974024431836,26.120098617665047,14.901830044447086,253.20641954456528,21.99238709056455,8.083567784689967,0.6109335897583339,Partly cloudy throughout the day.,fcst,Los Angeles,19.639098373342527,78.26508765816371,2.010196783031252,9.0,Fall,Saturday,True,8.911240010838743
2024-09-20,76.51797744092552,78.85063049021873,59.697874061882054,54.14395334471071,-0.0123169251555896,0.0,1016.3207280870292,6.886846333917016,15.171632954849688,194.95280496295007,17.724992509738072,6.682965463968569,0.5757363238192792,Clear conditions throughout the day.,fcst,Chicago,15.296699430673144,79.43264029683944,2.7117605639724265,9.0,Fall,Friday,False,9.434307718431532
2024-09-18,86.9181336345521,86.9175931750453,63.36830719702545,49.82739003771746,-0.0049178214294461,0.0,1013.0541918055626,14.576814309500907,15.28561775398789,257.7582583737503,21.91382059127603,8.129947203088173,0.5191092099788746,Clear conditions throughout the day.,fcst,Dallas,16.15740992472949,87.83966132162544,3.5119129897078167,9.0,Fall,Wednesday,False,10.470306336061276
